2 83 0.485
2 85 0.898
2 86 0.451
2 87 -0.005
2 88 0.369
2 90 0.058
2 91 0.282
2 92 -0.495
2 93 -0.029
2 94 0.786
2 95 -0.019
2 97 0.306
2 98 0.034
3 5 0.903
3 6 0.927
3 7 0.903
3 8 0.927
3 11 0.733
3 16 -0.689
3 17 -0.786
3 18 0.903
3 19 0.903
3 21 0.728
3 23 0.825
3 26 0.748
3 27 0.728
3 28 0.728
3 31 0.617
3 35 0.898
3 36 0.733
3 38 0.617
3 39 0.908
3 41 0.752
3 43 0.927
3 47 0.617
3 49 0.908
3 50 0.728
3 53 0.728
3 54 0.733
3 56 0.723
3 61 0.646
3 62 0.728
3 65 0.704
3 66 0.728
3 69 0.825
3 80 0.908
3 90 0.903
4 2 0.835
4 5 0.18
4 7 -0.282
4 8 0.621
4 10 0.184
4 11 0.733
4 12 0.66
4 13 0.631
4 14 0.811
4 15 -0.723
4 16 -0.665
4 17 0.117
4 18 -0.66
4 20 -0.209
4 21 0.534
4 26 0.291
4 27 0.393
4 28 0.675
4 29 0.66
4 31 0.665
4 34 0.757
4 35 0.621
4 36 0.665
4 39 0.718
4 42 0.155
4 46 0.684
4 47 0.684
4 48 -0.398
4 50 0.345
4 52 0.694
4 53 0.155
4 54 0.767
4 56 0.655
4 61 0
4 62 -0.369
4 66 0.024
4 69 -0.233
4 85 0.063
4 88 -0.233
4 94 0.053
5 1 0.85
5 3 -0.417
5 4 -0.539
5 5 0.136
5 7 0.704
5 8 0.461
5 9 -0.044
5 10 0.573
5 11 0.825
5 13 -0.393
5 14 0.723
5 15 -0.233
5 16 -0.966
5 17 0.272
5 18 -0.136
5 19 0.257
5 21 0.82
5 23 0.83
5 24 -0.126
5 26 0.189
5 29 0.845
5 30 0.461
5 31 0.806
5 32 -0.947
5 33 0.728
5 34 0.568
5 35 0.248
5 37 -0.126
5 38 0.68
5 40 0.248
5 46 0.631
5 47 0.806
5 48 0.126
5 49 0.451
5 51 0.442
5 52 0.306
5 53 0.893
5 57 -0.806
5 60 0.335
5 61 0.738
5 62 0.617
5 63 0.471
5 64 -0.228
5 65 0.738
5 67 0.714
5 68 0.422
5 69 0.301
5 70 0.383
5 77 0.413
5 82 0.592
5 83 0.087
5 84 0.728
5 85 0.393
5 87 0.631
5 88 0.471
5 89 0.282
5 90 0.296
5 91 0.519
5 92 0.558
5 93 0.427
5 94 0.519
5 96 0.155
5 97 0.311
5 99 0.18
6 1 -0.617
6 2 -0.354
6 3 0.044
6 5 -0.709
6 6 -0.432
6 7 -0.869
6 9 -0.665
6 10 -0.18
6 11 -0.68
6 12 -0.573
6 13 -0.5
6 14 -0.859
6 15 0.049
6 16 -0.893
6 17 -0.369
6 18 -0.218
6 19 -0.228
6 20 -0.612
6 21 -0.301
6 22 -0.058
6 23 -0.238
6 25 -0.223
6 26 -0.228
6 27 -0.524
6 28 -0.553
6 29 -0.068
6 30 -0.694
6 31 -0.393
6 32 -0.034
6 33 -0.66
6 35 -0.155
6 36 -0.049
6 37 -0.621
6 38 -0.806
6 39 -0.539
6 41 -0.883
6 42 -0.791
6 43 0.107
6 44 -0.189
6 45 -0.636
6 46 -0.422
6 47 -0.927
6 48 -0.981
6 49 -0.782
6 50 -0.063
6 51 -0.631
6 52 -0.748
6 53 -0.607
6 54 -0.345
6 55 -0.32
6 56 0.053
6 58 -0.956
6 61 -0.665
6 64 -0.942
6 65 -0.791
6 66 -0.981
6 67 -0.942
6 68 -0.898
6 69 -0.194
6 70 -0.699
6 71 -0.966
6 72 -0.519
6 73 -0.5
6 74 -0.442
6 75 -0.728
6 76 -0.65
6 78 -0.694
6 79 -0.985
6 80 0.073
6 81 -0.621
6 83 -0.762
6 84 -0.612
6 85 -0.029
6 86 -0.141
6 87 -0.393
6 88 -0.194
6 90 -0.471
6 91 -0.354
6 92 -0.689
6 93 -0.068
6 94 -0.296
6 95 -0.218
6 97 0.005
6 98 -0.908
6 99 -0.505
6 100 -0.345
7 5 0.859
7 6 -0.985
7 7 0.772
7 8 0.879
7 12 0.762
7 13 -0.626
7 14 0.296
7 17 -0.209
7 18 0.617
7 19 0.515
7 20 0.442
7 21 0.563
7 22 0.243
7 25 0.413
7 26 0.709
7 27 0.733
7 28 0.718
7 29 0.092
7 31 0.515
7 32 0.587
7 36 0.379
7 38 0.155
7 40 0.311
7 41 0.626
7 45 0.699
7 46 0.32
7 48 0.733
7 49 0.471
7 50 0.354
7 52 0.228
7 53 0.85
7 54 0.922
7 56 0.816
7 61 -0.15
7 62 0.578
7 65 0.893
7 66 0.85
7 68 0.243
7 72 0.597
7 73 0.636
7 83 0.383
7 96 0.233
8 1 0.684
8 2 0.316
8 3 0.917
8 4 -0.621
8 5 -0.816
8 7 0.927
8 9 -0.519
8 10 -0.442
8 11 0.82
8 12 -0.786
8 13 -0.694
8 14 -0.796
8 15 0.029
8 16 -0.99
8 17 -0.709
8 18 -0.718
8 19 0.102
8 20 -0.029
8 21 -0.471
8 24 -0.825
8 25 0.379
8 27 0.345
8 28 -0.345
8 29 0.757
8 31 -0.044
8 33 0.583
8 34 -0.34
8 35 -0.544
8 36 0.16
8 37 -0.714
8 38 0.301
8 39 -0.607
8 41 -0.646
8 42 -0.442
8 43 -0.898
8 44 0.053
8 46 -0.442
8 48 0.893
8 49 -0.01
8 50 0.743
8 51 -0.451
8 53 0.417
8 55 -0.214
8 56 0.131
8 57 -0.568
8 58 -0.908
8 59 -0.621
8 60 0.248
8 61 -0.32
8 62 -0.612
8 63 -0.291
8 64 -0.922
8 65 -0.262
8 66 -0.733
8 68 -0.422
8 69 -0.981
8 70 -0.209
8 71 -0.99
8 72 -0.379
8 73 0.049
8 74 -0.786
8 75 -0.985
8 76 0.18
8 78 -0.238
8 80 -0.888
8 81 0.354
8 82 -0.456
8 83 -0.544
8 84 -0.597
8 85 -0.99
8 86 -0.034
8 87 -0.413
8 88 -0.01
8 89 -0.024
8 90 -0.796
8 91 0.723
8 93 -0.01
8 94 -0.568
8 96 -0.335
8 97 0.214
8 99 0.131
8 100 0
9 2 -0.354
9 4 -0.689
9 6 -0.029
9 8 -0.893
9 11 -0.291
9 12 -0.029
9 13 -0.485
9 15 -0.874
9 16 -0.699
9 17 -0.874
9 18 -0.291
9 20 -0.029
9 21 0.398
9 23 -0.029
9 25 0.379
9 26 0.291
9 27 0.485
9 28 0.228
9 29 0.097
9 30 -0.029
9 33 -0.029
9 34 0.466
9 35 0.335
9 36 0.097
9 37 -0.311
9 38 -0.184
9 41 -0.141
9 43 -0.534
9 44 -0.699
9 45 0.141
9 47 0.184
9 48 -0.029
9 49 0.053
9 53 0.636
9 54 0.184
9 55 0.335
9 56 -0.029
9 57 -0.029
9 58 -0.529
9 59 -0.689
9 60 -0.529
9 61 0.121
9 62 0.553
9 63 0.141
9 64 -0.65
9 65 0.485
9 66 0.485
9 67 0.262
9 69 0.636
9 73 -0.204
9 74 -0.631
9 75 -0.029
9 78 -0.029
9 80 -0.029
9 81 -0.029
9 82 -0.32
9 83 -0.029
9 84 -0.32
9 85 -0.34
9 86 -0.029
9 87 -0.029
9 88 0.573
9 89 0.456
9 90 -0.223
9 92 -0.029
9 93 0.417
9 94 -0.029
9 95 -0.029
9 96 -0.029
9 97 -0.029
9 98 -0.029
9 100 -0.495
10 1 0.301
10 3 0.515
10 6 0.515
10 7 0.893
10 8 0.252
10 9 0.301
10 10 0.816
10 11 0.553
10 12 0.602
10 13 0.447
10 14 0.544
10 16 -0.097
10 17 -0.044
10 18 0.155
10 19 0.049
10 20 0.437
10 21 0.544
10 22 0.524
10 23 0.66
10 24 0.301
10 25 0.602
10 29 0.35
10 30 0.515
10 33 0.311
10 34 0.65
10 35 0.922
10 36 0.786
10 37 0.301
10 38 0.65
10 39 0.301
10 40 0.767
10 41 0.66
10 42 0.515
10 44 0.427
10 45 0.68
10 46 0.68
10 47 0.922
10 49 0.544
10 50 0.485
10 51 0.311
10 52 0.515
10 53 0.699
10 54 0.252
10 55 0.311
10 57 0.243
10 59 0.311
10 60 0.301
10 61 0.408
10 62 0.67
10 64 0.311
10 65 0.408
10 66 0.437
10 67 0.301
10 68 0.913
10 69 0.466
10 70 0.301
10 92 0.447
11 2 0.408
11 7 0.248
11 13 0.282
11 17 -0.092
11 18 0.558
11 19 0.053
11 20 0.141
11 22 0.636
11 27 0.82
11 31 0.752
11 32 0.864
11 35 0.864
11 36 0.816
11 41 0.675
11 48 0.248
11 49 0.325
11 50 0.84
11 53 0.403
11 56 0.733
11 60 0.184
11 62 0.544
11 66 0.694
11 68 0.359
11 69 0.704
11 78 0.228
11 92 0.617
12 1 0.131
12 2 0.18
12 3 0.257
12 4 -0.238
12 5 0.073
12 6 0.073
12 8 0.5
12 9 -0.723
12 10 -0.136
12 11 0.383
12 12 0.175
12 13 0.563
12 14 -0.286
12 15 -0.18
12 16 -0.204
12 17 0.553
12 18 -0.029
12 19 -0.058
12 20 0.136
12 21 0.243
12 22 0.063
12 23 -0.461
12 25 -0.165
12 26 -0.136
12 27 0.757
12 28 -0.015
12 29 0.597
12 30 -0.35
12 31 0.024
12 32 0.427
12 33 -0.068
12 34 -0.379
12 35 0.762
12 36 0.515
12 37 0.243
12 38 0.01
12 39 0.083
12 41 0.053
12 42 0.233
12 43 -0.228
12 44 -0.515
12 45 -0.058
12 46 -0.126
12 50 0.66
12 51 0.204
12 52 -0.199
12 53 -0.277
12 54 -0.049
12 56 0.092
12 57 -0.689
12 58 -0.529
12 59 0.068
12 61 -0.015
12 62 -0.024
12 63 0.146
12 66 -0.243
12 67 -0.51
12 68 -0.049
12 69 0.015
12 71 -0.291
12 72 0.112
12 74 0
12 75 0.204
12 76 0.306
12 77 -0.447
12 78 0.204
12 79 0.112
12 80 0.33
12 81 0.146
12 82 0.068
12 83 -0.257
12 86 -0.063
12 87 0.189
12 88 0.238
12 89 0.621
12 90 -0.252
12 92 0.17
12 93 0.029
12 94 -0.33
12 95 0.345
12 96 0.544
12 97 0.408
12 98 0.248
12 99 0.451
13 5 0.587
13 7 0.558
13 8 0.053
13 10 0.714
13 11 0.704
13 14 0.704
13 15 -0.485
13 16 -0.485
13 17 -0.534
13 18 0.204
13 19 0.558
13 20 0.558
13 21 0.801
13 23 -0.087
13 25 0.398
13 27 0.767
13 28 0.704
13 31 0.704
13 32 0.684
13 35 0.767
13 36 0.811
13 38 0.398
13 39 0.398
13 42 0.704
13 43 0.597
13 47 0.33
13 48 0.704
13 50 0.917
13 54 0.704
13 56 0.704
13 61 0.786
13 62 0.777
13 63 0.398
13 64 0.053
13 65 0.723
13 66 0.869
13 69 0.845
13 75 -0.005
13 93 0.752
14 1 0.922
14 3 0.922
14 4 0.83
14 5 0.743
14 6 0.044
14 7 0.35
14 8 0.816
14 10 0.898
14 11 0.374
14 12 0.587
14 13 0.869
14 14 0.631
14 15 0.107
14 16 -0.913
14 17 0.369
14 18 -0.733
14 19 0.388
14 20 -0.748
14 22 0.917
14 23 0.922
14 24 0.903
14 25 0.927
14 27 0.869
14 28 0.175
14 29 0.757
14 30 -0.714
14 31 0.893
14 33 0.087
14 34 0.723
14 35 0.879
14 36 0.879
14 37 0.743
14 38 0.859
14 40 0.917
14 41 0.82
14 42 0.854
14 43 0.82
14 44 0.917
14 45 0.908
14 46 0.286
14 47 -0.238
14 48 0.743
14 49 0.117
14 50 -0.029
14 51 0.5
14 52 0.835
14 54 0.816
14 55 0.806
14 56 0.835
14 57 0.922
14 58 -0.927
14 59 0.714
14 60 0.908
14 61 0.408
14 62 -0.981
14 63 -0.714
14 65 0.714
14 66 0.757
14 67 -0.578
14 68 -0.655
14 69 -0.723
14 70 0.636
14 71 -0.757
14 72 0.893
14 73 0.015
14 74 0.893
14 75 -0.621
14 76 0.835
14 77 0.335
14 80 0.879
14 81 0.888
14 82 -0.869
14 83 0.777
14 84 -0.083
14 85 0.762
14 88 0.893
14 89 0.845
14 92 -0.102
14 93 0.558
14 94 0.684
14 96 -0.592
14 97 0.82
14 98 0.898
14 99 -0.816
14 100 0.65
15 1 0.879
15 2 -0.578
15 3 0.602
15 6 -0.583
15 8 0.859
15 9 -0.592
15 10 0.752
15 11 -0.485
15 12 -0.728
15 13 -0.675
15 15 -0.379
15 16 0.442
15 17 0.485
15 18 -0.883
15 19 -0.796
15 20 0.049
15 22 -0.951
15 23 -0.044
15 24 -0.432
15 25 0.485
15 27 -0.922
15 28 0.146
15 29 0.451
15 30 -0.495
15 31 -0.316
15 33 -0.379
15 34 -0.947
15 35 -0.951
15 36 0.655
15 37 -0.296
15 38 -0.835
15 39 0.17
15 40 0.403
15 41 0.51
15 43 0.83
15 44 -0.481
15 45 -0.791
15 46 -0.301
15 49 0.524
15 50 -0.801
15 51 0.791
15 53 -0.947
15 56 -0.485
15 57 -0.898
15 58 -0.704
15 59 -0.573
15 60 0.869
15 61 -0.767
15 62 -0.762
15 64 -0.053
15 65 0.379
15 66 0.257
15 68 -0.058
15 69 -0.374
15 70 -0.854
15 71 0.354
15 72 0.049
15 73 0.335
15 74 0.359
15 75 0.354
15 76 0.563
15 77 -0.083
15 78 -0.461
15 81 0.607
15 82 0.316
15 83 0.587
15 84 0.403
15 85 -0.068
15 86 0.117
15 87 0.32
15 89 0.869
15 92 -0.549
15 93 -0.859
15 94 0.869
15 95 -0.874
15 96 -0.301
15 97 0.83
15 98 -0.481
16 2 0.155
16 4 -0.413
16 5 0.422
16 7 -0.296
16 8 -0.049
16 11 -0.199
16 12 0.553
16 13 -0.466
16 14 0.49
16 15 0.252
16 16 -0.068
16 18 -0.223
16 19 -0.66
16 20 -0.029
16 21 0.573
16 22 -0.165
16 23 -0.383
16 25 -0.388
16 26 -0.243
16 27 0.573
16 28 -0.068
16 29 0.597
16 31 0.063
16 34 0.704
16 35 0.539
16 36 0.578
16 37 -0.796
16 38 -0.019
16 39 0.165
16 40 -0.112
16 41 0.102
16 43 -0.617
16 44 -0.437
16 46 0.34
16 47 0.097
16 48 -0.354
16 49 0.422
16 50 0.524
16 51 0.393
16 52 0.422
16 53 -0.718
16 54 0.18
16 56 0.417
16 57 -0.524
16 58 -0.68
16 59 0.393
16 60 -0.393
16 61 -0.068
16 62 0.053
16 63 -0.451
16 64 -0.296
16 65 0.602
16 66 0.32
16 67 -0.369
16 68 0.641
16 69 0.393
16 70 -0.33
16 71 0.422
16 73 -0.32
16 75 -0.238
16 76 -0.364
16 77 -0.039
16 78 0.204
16 79 -0.568
16 80 -0.422
16 81 -0.66
16 82 -0.447
16 83 0.621
16 84 -0.228
16 85 -0.194
16 86 -0.626
16 87 0.049
16 89 0.447
16 91 0.311
16 93 0.024
16 94 -0.592
16 96 -0.136
16 98 0.282
16 99 -0.286
16 100 0.345
17 2 -0.927
17 5 -0.738
17 7 0.874
17 8 -0.631
17 10 0.233
17 12 0.175
17 13 0.063
17 15 0.772
17 16 -0.35
17 17 -0.126
17 18 0.481
17 19 0.791
17 20 0.621
17 21 -0.422
17 22 -0.34
17 23 0.209
17 25 0.044
17 26 0.053
17 27 -0.757
17 28 -0.413
17 29 0.578
17 30 -0.257
17 31 0.636
17 35 0.553
17 36 -0.189
17 38 -0.422
17 39 0.335
17 42 0.903
17 46 -0.102
17 47 0.84
17 48 -0.121
17 49 0.83
17 50 0.626
17 53 0.126
17 54 -0.277
17 56 0.524
17 59 0.223
17 62 0.447
17 65 0.451
17 66 0.403
17 68 -0.612
17 69 0.665
17 70 -0.102
17 72 0.388
17 87 0.607
18 1 0.316
18 3 0.379
18 4 0.825
18 6 0.762
18 8 0.097
18 9 0.053
18 14 0.471
18 15 0.257
18 16 -0.073
18 17 0.102
18 19 0.223
18 20 0.097
18 21 0.097
18 22 -0.015
18 23 0.563
18 24 0.019
18 25 0.252
18 27 0.65
18 29 0.646
18 30 0.558
18 31 0.083
18 32 0.369
18 33 0.364
18 34 0.252
18 36 0.306
18 37 0.718
18 38 0.175
18 40 0.024
18 41 0.282
18 42 0.097
18 43 0.393
18 44 0.767
18 45 0.286
18 46 0.369
18 47 0.553
18 48 0.214
18 49 0.243
18 50 0.466
18 51 0.107
18 52 0.568
18 53 0.408
18 54 0.51
18 55 0.107
18 58 0.374
18 60 0.306
18 61 0.393
18 63 0.549
18 64 0.316
18 65 0.311
18 66 0.248
18 67 0.675
18 68 0.413
18 70 0.573
18 72 0.592
18 73 0.388
18 74 0.078
18 75 0.262
18 77 0.738
18 78 0.733
18 79 0.786
18 81 0.733
18 82 0.262
18 83 0.786
18 84 0.748
18 85 0.578
18 86 0.01
18 87 0.796
18 88 -0.005
18 89 0.772
18 90 0.51
18 91 0.083
18 92 0.568
18 93 0.369
18 94 0.019
18 96 0.359
18 97 0.049
18 98 0.806
18 99 0.049
18 100 0.762
19 2 0.364
19 7 0.413
19 8 -0.519
19 10 0.791
19 13 0.078
19 15 0.165
19 16 -0.364
19 17 0.097
19 18 0.252
19 19 -0.049
19 20 0.068
19 21 0.165
19 22 0.32
19 26 0.102
19 28 0.194
19 29 0.18
19 31 0.32
19 36 0.049
19 39 0.078
19 40 0.257
19 41 0.277
19 46 0.204
19 48 0.32
19 49 0.019
19 50 0.024
19 53 -0.782
19 54 0.039
19 56 -0.073
19 59 0.184
19 60 0.204
19 65 -0.306
19 66 0.175
19 68 -0.204
19 92 0.005
19 97 0.165
20 2 0.762
20 6 0.243
20 7 0.893
20 8 -0.66
20 10 -0.947
20 12 -0.073
20 13 -0.927
20 15 -0.102
20 16 -0.316
20 17 0.369
20 18 -0.481
20 25 0.325
20 26 0.18
20 28 -0.995
20 31 0.267
20 32 -0.869
20 35 0.5
20 36 0.922
20 38 -0.927
20 39 -0.762
20 43 -0.942
20 45 -0.655
20 46 -0.408
20 47 0.286
20 48 0.641
20 49 0.209
20 54 -0.194
20 55 0.029
20 56 0.228
20 59 -0.65
20 61 0.481
20 62 0.398
20 63 -0.248
20 65 0.194
20 66 0.063
20 68 0.131
20 69 0.18
20 70 0.029
21 1 0.257
21 2 -0.073
21 5 0.257
21 7 -0.422
21 8 0.267
21 10 -0.131
21 11 0.073
21 13 -0.345
21 14 -0.053
21 15 -0.51
21 16 -0.044
21 18 0.257
21 19 -0.539
21 20 -0.044
21 21 -0.146
21 22 -0.888
21 23 0.073
21 25 0.097
21 28 -0.296
21 29 0.364
21 32 0.335
21 36 0.354
21 37 -0.063
21 38 -0.078
21 40 -0.063
21 45 0.073
21 46 -0.039
21 47 0.073
21 48 -0.019
21 50 0.364
21 51 -0.335
21 53 0.039
21 54 -0.194
21 55 -0.131
21 56 0.107
21 58 -0.626
21 59 -0.053
21 61 -0.015
21 62 0.141
21 65 0.083
21 66 -0.083
21 68 0.01
21 85 0.083
21 92 0.131
21 97 0.102
22 1 0.728
22 2 0.539
22 5 -0.422
22 10 0.612
22 15 -0.068
22 16 -0.859
22 17 -0.16
22 20 -0.029
22 21 0.364
22 22 0.51
22 23 -0.437
22 25 0.136
22 26 0.087
22 27 0.413
22 28 0.398
22 29 0.883
22 31 0.617
22 34 -0.233
22 35 0.578
22 38 0.33
22 40 0.617
22 42 -0.534
22 45 -0.335
22 46 0.476
22 49 -0.044
22 50 0.442
22 53 -0.471
22 54 -0.718
22 55 0.175
22 56 0.117
22 60 0.481
22 61 -0.35
22 62 0.155
22 65 0.286
22 66 0.189
22 69 -0.005
22 71 -0.126
22 92 -0.155
22 97 0.029
22 98 -0.461
23 1 0.272
23 3 0.65
23 4 -0.354
23 5 -0.33
23 6 0.286
23 8 0.495
23 10 0.893
23 11 0.888
23 12 0.709
23 13 0.286
23 16 -0.063
23 17 -0.291
23 19 0.66
23 20 -0.184
23 23 0.83
23 24 -0.84
23 25 0.451
23 27 0.636
23 29 0.806
23 31 0.568
23 32 0.777
23 33 0.917
23 34 0.252
23 35 0.689
23 36 0.743
23 38 0.874
23 39 0.194
23 41 -0.291
23 42 0.451
23 43 -0.791
23 44 0.262
23 46 0.49
23 47 0.257
23 48 -0.044
23 49 0.461
23 50 0.296
23 51 -0.291
23 53 0.762
23 56 0.282
23 57 -0.699
23 58 -0.845
23 59 0.85
23 61 0.689
23 62 0.296
23 63 0.888
23 64 0.393
23 65 0.359
23 66 0.063
23 67 -0.529
23 68 0.65
23 69 -0.199
23 70 0.15
23 92 -0.335
23 96 0.267
24 1 0.209
24 3 0.417
24 4 -0.84
24 5 -0.631
24 6 0.534
24 7 -0.519
24 9 -0.82
24 10 0.228
24 11 0.117
24 12 0.573
24 13 -0.626
24 15 -0.714
24 17 0.15
24 18 -0.121
24 21 0.578
24 22 -0.35
24 23 0.01
24 24 -0.432
24 25 -0.024
24 26 0.592
24 27 0.597
24 28 -0.068
24 31 -0.005
24 33 -0.854
24 34 -0.058
24 35 0.01
24 36 -0.583
24 37 -0.869
24 38 -0.083
24 41 0.16
24 42 0.01
24 43 -0.136
24 44 -0.398
24 45 0.155
24 48 0.311
24 49 -0.049
24 50 0.272
24 51 -0.811
24 54 0.398
24 55 -0.33
24 58 -0.903
24 59 0.092
24 60 -0.442
24 61 0.354
24 62 -0.01
24 63 -0.01
24 64 -0.408
24 66 0.578
24 68 0.345
24 69 0.68
24 70 -0.442
24 71 0.665
24 72 0.728
24 75 -0.092
24 76 0.743
24 78 0.621
24 80 0.553
24 82 0.587
24 83 0.49
24 84 0.621
24 85 0.359
24 88 0.825
24 89 0.85
24 90 0.267
24 91 0.306
24 92 0.825
24 93 0.85
24 96 0.816
24 97 0.782
24 98 0.85
24 99 0.835
24 100 -0.835
25 2 -0.117
25 3 0.228
25 4 -0.044
25 5 -0.228
25 6 0.238
25 7 -0.393
25 8 0.451
25 10 0.777
25 11 -0.248
25 12 0.024
25 13 0.087
25 14 -0.053
25 15 -0.068
25 16 0.175
25 17 -0.024
25 19 0.233
25 21 -0.136
25 22 0.762
25 24 0.383
25 26 -0.058
25 27 0.689
25 28 0.583
25 29 0.573
25 30 -0.447
25 31 -0.097
25 32 0.393
25 33 0.005
25 36 0.82
25 39 -0.33
25 40 -0.257
25 41 -0.942
25 42 0.626
25 44 0.17
25 45 -0.646
25 47 0.66
25 48 0.587
25 49 -0.476
25 51 -0.553
25 52 -0.015
25 53 0.646
25 54 0.248
25 55 0.175
25 56 0.383
25 57 0.039
25 58 0.277
25 59 -0.058
25 60 -0.029
25 64 0.398
25 65 0.845
25 66 0.243
25 67 -0.015
25 69 0.558
25 70 -0.558
25 97 -0.15
25 98 -0.607
25 99 0.126
26 3 0.345
26 5 0.015
26 6 0.476
26 8 0.413
26 11 0.733
26 12 0.806
26 13 0.16
26 15 0.728
26 16 0.005
26 17 0.34
26 18 -0.335
26 19 -0.015
26 20 0.592
26 21 0.825
26 22 0.034
26 23 0.573
26 24 0.131
26 25 0.684
26 26 0.291
26 28 0.675
26 30 0.699
26 32 -0.437
26 33 0.636
26 34 0.451
26 35 0.641
26 36 0.529
26 37 -0.078
26 38 0.67
26 39 0.757
26 40 0.646
26 41 0.097
26 42 0.791
26 43 0.316
26 45 0.796
26 46 0.796
26 47 0.515
26 49 0.655
26 50 0.451
26 51 0.184
26 52 0.583
26 54 0.126
26 55 0.752
26 56 0.728
26 57 -0.146
26 59 0.316
26 60 -0.16
26 63 0.393
26 64 0.175
26 66 0.68
26 69 0.165
26 79 0.282
27 2 0.583
27 5 0.534
27 7 -0.447
27 9 -0.398
27 10 -0.325
27 11 -0.34
27 12 0.345
27 13 0.417
27 14 -0.505
27 16 -0.019
27 17 -0.117
27 19 -0.456
27 20 0.451
27 22 -0.141
27 23 0.369
27 25 0.447
27 26 -0.544
27 27 -0.398
27 31 0.495
27 32 -0.18
27 34 -0.345
27 38 0.476
27 39 0.461
27 41 0.495
27 42 0.417
27 43 -0.398
27 44 -0.505
27 45 0.471
27 46 0.534
27 47 0.471
27 48 0.626
27 50 0.534
27 51 -0.748
27 53 0.316
27 54 0.461
27 56 -0.301
27 59 -0.485
27 61 0.617
27 62 0.316
27 63 0.408
27 64 0.587
27 65 0.456
27 66 0.471
27 68 0.544
27 69 0.519
27 70 -0.364
27 78 -0.291
27 93 0.447
28 1 0.049
28 3 0.015
28 4 -0.956
28 5 -0.976
28 6 -0.961
28 7 0.029
28 8 0.165
28 12 0.073
28 14 0.078
28 15 -0.99
28 18 0.053
28 19 0.5
28 20 -0.961
28 22 -0.126
28 23 -0.126
28 24 -0.917
28 25 -0.184
28 26 -0.228
28 27 -0.99
28 28 -0.917
28 29 -0.16
28 30 -0.966
28 32 0.286
28 33 -0.199
28 34 0.102
28 35 -0.136
28 36 0.214
28 38 -0.024
28 39 -0.578
28 40 0.015
28 42 -0.175
28 43 -0.456
28 44 0.005
28 45 -0.456
28 46 0.757
28 47 -0.112
28 48 -0.175
28 49 -0.17
28 50 0.034
28 52 -0.985
28 53 0.053
28 54 -0.359
28 56 -0.184
28 57 -0.199
28 58 -0.942
28 63 -0.16
28 66 -0.073
28 67 -0.956
28 68 -0.383
28 69 0.374
28 70 -0.019
28 84 -0.238
28 95 -0.097
29 5 -0.17
29 7 0.883
29 11 -0.539
29 12 0.476
29 15 0.689
29 16 0.388
29 17 -0.626
29 18 0.165
29 19 0.388
29 20 0.379
29 21 -0.825
29 22 0.461
29 25 -0.068
29 26 0.005
29 28 0.777
29 29 0.432
29 30 0.311
29 32 0.413
29 33 0.922
29 34 0.204
29 35 0.859
29 37 -0.053
29 38 0.888
29 39 0.18
29 40 0.18
29 41 -0.879
29 42 0.898
29 45 0.257
29 46 0.913
29 47 0.243
29 48 0.117
29 49 -0.16
29 50 0.316
29 51 0.199
29 52 -0.985
29 53 0.335
29 59 -0.704
29 61 -0.044
29 65 0.422
29 66 0.364
29 69 0.917
29 75 -0.107
29 91 0.024
30 2 0.408
30 5 0.587
30 7 0.044
30 8 0.228
30 13 0.626
